"Genome"	"Total_ARGs"	"blaZ"	"mecA"	"mecC"	"Category"	"Total_Transporters"	"Max_Bitscore"	"Min_Bitscore"	"Mean_Bitscore"	"Median_Bitscore"	"Max_E_Value"	"Min_E_Value"	"Mean_E_Value"	"Median_E_Value"	"Max_Identity"	"Min_Identity"	"Mean_Identity"	"Median_Identity"	"Max_Length"	"Min_Length"	"Mean_Length"	"Median_Length"
"GCA_001641025.1_ASM164102v1"	20	1	1	0	"MRSA"	13	986	548	"2.075.711.330"	855	0	0	0	0	99.795	49.525	"220.057.442"	75.187	710	287	"-1.692.690.905"	510
"GCA_001641045.1_ASM164104v1"	20	1	1	0	"MRSA"	13	986	548	"2.075.711.330"	855	0	0	0	0	99.795	49.684	"1.054.059.284"	75.187	710	287	"-1.692.690.905"	510
"GCA_001656045.1_ASM165604v1"	10	1	0	0	"MRSA"	13	986	548	"1.055.333.140"	840	0	0	0	0	99.795	49.525	"76.843"	75.037	688	287	"945.095.916"	510
"GCA_001656075.1_ASM165607v1"	8	0	0	0	"MSSA"	13	986	548	"1.689.376.926"	855	0	0	0	0	99.795	49.684	"-789.921.398"	75.037	710	287	"-920.022.095"	510
"GCA_001717645.3_ASM171764v3"	15	1	1	0	"MRSA"	13	986	548	"1.257.753.679"	855	0	0	0	0	99.795	50	"-1.359.108.884"	74.732	710	287	"-920.022.095"	510
"GCA_001717665.2_ASM171766v2"	10	2	0	0	"MRSA"	13	986	546	"-1.446.587.156"	855	0	0	0	0	99.795	49.842	"492.893.893"	75.037	710	287	"-920.022.095"	510
"GCA_001717685.3_ASM171768v3"	17	2	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_001717705.2_ASM171770v2"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_001717725.2_ASM171772v2"	15	1	1	0	"MRSA"	13	992	548	"575.662.553"	855	0	0	0	0	99.795	50	"1.133.771.146"	75.037	710	287	"533"	510
"GCA_001717975.3_ASM171797v3"	15	1	0	0	"MRSA"	13	984	548	"871.419.274"	855	0	0	0	0	99.795	50	"-142.210.678"	74.732	710	287	"-920.022.095"	510
"GCA_001725965.1_ASM172596v1"	14	0	1	0	"MRSA"	13	983	548	"1.644.088.084"	855	0	0	0	0	99.795	49.842	"-1.349.940.775"	74.885	710	287	"-920.022.095"	510
"GCA_001735655.2_ASM173565v2"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_001879545.1_ASM187954v1"	10	0	0	0	"MSSA"	13	986	548	"1.257.753.679"	855	0	0	0	0	99.795	50	"-1.422.733.942"	74.885	710	287	"-920.022.095"	510
"GCA_001880265.1_ASM188026v1"	9	0	1	0	"MRSA"	13	984	548	"-1.374.516.145"	855	0	0	0	0	99.795	49.842	"-415.641.442"	74.771	710	287	"422.894.986"	509
"GCA_001887075.1_ASM188707v1"	15	1	1	0	"MRSA"	13	987	548	"-1.014.963.909"	855	0	0	0	0	99.795	49.842	"-2.134.069.721"	75.187	710	287	"-1.306.356.500"	510
"GCA_001900185.1_ASM190018v1"	9	0	0	0	"MSSA"	13	986	548	"-1.832.921.561"	855	0	0	0	0	99.795	50	"-403.586.993"	74.732	710	287	"-920.022.095"	510
"GCA_001956755.1_ASM195675v1"	10	0	0	0	"MSSA"	13	986	549	"-242.295.099"	855	0	0	0	0	99.795	49.684	"-288.943.025"	75.187	710	287	"-1.692.690.905"	510
"GCA_001956815.1_ASM195681v1"	15	1	1	0	"MRSA"	13	986	548	"871.419.274"	855	0	0	0	0	99.795	50	"1.716.668.180"	74.732	710	287	"-920.022.095"	510
"GCA_001975005.1_ASM197500v1"	18	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	853	0	0	0	0	99.795	49.842	"1.342.939.924"	74.885	710	287	"-920.022.095"	510
"GCA_001975045.1_ASM197504v1"	15	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	853	0	0	0	0	99.795	49.842	"128.333.745"	74.885	710	287	"-920.022.095"	510
"GCA_001986135.1_ASM198613v1"	14	1	1	0	"MRSA"	13	986	548	"-287.583.941"	855	0	0	0	0	99.795	49.684	"76.773"	75.037	710	287	"-920.022.095"	510
"GCA_002000565.1_ASM200056v1"	17	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000585.1_ASM200058v1"	17	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000605.1_ASM200060v1"	17	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000625.1_ASM200062v1"	16	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000645.1_ASM200064v1"	16	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000665.1_ASM200066v1"	16	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000685.1_ASM200068v1"	17	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000705.1_ASM200070v1"	16	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000725.1_ASM200072v1"	16	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000745.1_ASM200074v1"	16	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000765.1_ASM200076v1"	16	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000785.1_ASM200078v1"	16	1	1	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.795	50	"1.589.418.063"	74.732	710	287	"-920.022.095"	510
"GCA_002000805.1_ASM200080v1"	16	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002000825.1_ASM200082v1"	16	1	1	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.795	50	"1.589.418.063"	74.732	710	287	"-920.022.095"	510
"GCA_002000845.1_ASM200084v1"	16	1	1	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.795	50	"1.589.418.063"	74.732	710	287	"-920.022.095"	510
"GCA_002000865.1_ASM200086v1"	17	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002025125.1_ASM202512v1"	13	1	1	0	"MRSA"	13	986	548	"798"	855	0	0	0	0	99.795	49.842	"-2.134.069.721"	75.187	710	287	"-1.306.356.500"	510
"GCA_002025145.1_ASM202514v1"	8	0	0	0	"MSSA"	13	985	548	"-1.446.587.156"	855	0	0	0	0	99.659	50	"-208.127.764"	74.848	710	287	"670.604.367"	510
"GCA_002085525.1_ASM208552v1"	10	0	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002088995.1_ASM208899v1"	10	0	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_002089035.2_ASM208903v2"	10	1	0	0	"MRSA"	13	986	548	"798"	855	0	0	0	0	99.795	49.842	"-2.134.069.721"	75.187	710	287	"-1.306.356.500"	510
"GCA_002089055.1_ASM208905v1"	10	0	2	0	"MRSA"	13	986	548	"-1.014.963.909"	855	0	0	0	0	99.795	49.842	"-2.134.069.721"	75.187	710	287	"-1.306.356.500"	510
"GCA_002089075.2_ASM208907v2"	8	0	0	0	"MSSA"	13	986	548	"798"	855	0	0	0	0	99.795	49.842	"-2.134.069.721"	75.187	710	287	"-1.306.356.500"	510
"GCA_002089095.2_ASM208909v2"	12	1	0	0	"MRSA"	13	986	548	"144.039.306"	855	0	0	0	0	99.795	49.842	"1.073.541.514"	75.187	710	287	"-1.306.356.500"	510
"GCA_002089115.2_ASM208911v2"	8	0	0	0	"MSSA"	13	986	548	"916.708.116"	855	0	0	0	0	99.795	49.684	"-846.670.375"	75.187	710	287	"-1.306.356.500"	510
"GCA_002097595.2_ASM209759v2"	18	1	1	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	49.684	"1.181.309.401"	75.187	710	287	"-1.692.690.905"	510
"GCA_002140115.1_ASM214011v1"	12	1	1	0	"MRSA"	13	984	548	"1.689.376.926"	856	0	0	0	0	99.795	49.684	"-1.003.716.844"	75.037	710	287	"-147.353.285"	510
"GCA_002202075.1_ASM220207v1"	9	0	0	0	"MSSA"	13	986	549	"1.303.042.521"	851	0	0	0	0	99.795	49.525	"802.997.090"	75.187	710	287	"-1.692.690.905"	510
"GCA_002202095.1_ASM220209v1"	9	0	0	0	"MSSA"	13	986	549	"1.303.042.521"	851	0	0	0	0	99.795	49.525	"802.997.090"	75.187	710	287	"-1.692.690.905"	510
"GCA_002204555.1_ASM220455v1"	12	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"-1.156.773.573"	74.885	710	287	"-920.022.095"	510
"GCA_002204575.1_ASM220457v1"	13	1	1	0	"MRSA"	13	987	548	"852.912.601"	842	0	0	0	0	99.699	49.842	"1.461.021.932"	75.187	710	287	"-1.167.731.476"	510
"GCA_002209325.1_ASM220932v1"	10	0	0	0	"MSSA"	13	986	548	"871.419.274"	855	0	0	0	0	99.795	50	"-977.358.533"	74.885	710	287	"-920.022.095"	510
"GCA_002214665.1_ASM221466v1"	12	1	1	0	"MRSA"	13	986	546	"797"	855	0	0	0	0	99.795	49.842	"-909.149.420"	75.037	710	287	"-920.022.095"	510
"GCA_002310395.1_ASM231039v1"	9	0	0	0	"MSSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_002310435.1_ASM231043v1"	9	0	0	0	"MSSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_002355355.1_ASM235535v1"	10	0	1	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_002356675.1_ASM235667v1"	13	1	1	0	"MRSA"	13	986	548	"-287.583.941"	852	0	0	0	0	99.795	50	"-916.025.501"	74.885	710	287	"-920.022.095"	510
"GCA_002386245.1_ASM238624v1"	9	0	0	0	"MSSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_002442975.1_ASM244297v1"	13	0	1	0	"MRSA"	13	984	548	"-673.918.346"	855	0	0	0	0	99.795	49.842	"-441.999.754"	74.771	710	287	"1.443.273.177"	510
"GCA_002633785.1_ASM263378v1"	10	1	0	0	"MRSA"	13	986	549	"798"	855	0	0	0	0	99.795	49.684	"-1.061.611.835"	75.187	710	287	"-1.692.690.905"	510
"GCA_002633805.1_ASM263380v1"	12	0	0	0	"MSSA"	13	983	548	"1.644.088.084"	855	0	0	0	0	99.795	49.842	"-1.798.754.225"	74.885	710	287	"-920.022.095"	510
"GCA_002633825.1_ASM263382v1"	9	1	0	0	"MRSA"	13	986	548	"1.644.088.084"	855	0	0	0	0	99.795	50	"1.721.252.234"	74.732	710	287	"-920.022.095"	510
"GCA_002633845.1_ASM263384v1"	8	0	0	0	"MSSA"	13	984	548	"2.075.711.330"	855	0	0	0	0	99.795	49.842	"-573.833.925"	74.771	710	287	"1.443.273.177"	510
"GCA_002633865.1_ASM263386v1"	10	1	0	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_002786465.1_ASM278646v1"	9	0	0	0	"MSSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_002786535.1_ASM278653v1"	9	1	0	0	"MRSA"	13	985	548	"-1.105.541.593"	855	0	0	0	0	99.795	49.684	"1.410.003.023"	74.885	710	287	"-920.022.095"	510
"GCA_002795285.1_ASM279528v1"	10	1	1	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.795	50	"-977.358.533"	74.885	710	287	"-920.022.095"	510
"GCA_002803885.1_ASM280388v1"	13	1	1	0	"MRSA"	13	981	549	"1.212.464.837"	854	0	0	0	0	99.652	50	"334.107.097"	74.738	710	287	"-1.692.690.905"	510
"GCA_002850415.1_ASM285041v1"	9	0	0	0	"MSSA"	13	984	548	"-1.446.587.156"	856	0	0	0	0	99.795	49.684	"1.655.335.148"	75.037	710	287	"-920.022.095"	510
"GCA_002895385.1_ASM289538v1"	19	1	1	0	"MRSA"	13	986	548	"1.689.376.926"	855	0	0	0	0	99.795	49.684	"-2.026.301.834"	75.187	710	287	"-1.692.690.905"	510
"GCA_002952015.1_ASM295201v1"	9	0	0	0	"MSSA"	13	984	548	"-1.446.587.156"	856	0	0	0	0	99.795	49.684	"1.655.335.148"	75.037	710	287	"-920.022.095"	510
"GCA_003010475.1_ASM301047v1"	13	1	1	0	"MRSA"	13	983	548	"871.419.274"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_003010875.1_ASM301087v1"	11	1	0	0	"MRSA"	13	984	548	"1.303.042.521"	856	0	0	0	0	99.795	49.684	"-1.003.716.844"	75.037	710	287	"-147.353.285"	510
"GCA_003029645.1_ASM302964v1"	17	1	1	0	"MRSA"	13	986	548	"144.039.306"	855	0	0	0	0	99.795	49.842	"-2.134.069.721"	75.187	710	287	"-1.306.356.500"	510
"GCA_003030065.1_ASM303006v1"	12	1	1	0	"MRSA"	13	986	549	"798"	855	0	0	0	0	99.795	49.684	"798.413.036"	75.187	710	287	"-1.692.690.905"	510
"GCA_003030085.1_ASM303008v1"	9	0	0	1	"MRSA"	13	984	548	"-1.014.963.909"	855	0	0	0	0	99.795	49.842	"-385.250.777"	75.038	710	287	"-920.022.095"	510
"GCA_003030225.1_ASM303022v1"	9	0	0	0	"MSSA"	13	984	548	"-673.918.346"	855	0	0	0	0	99.795	49.684	"-656.941.213"	74.885	710	287	"-920.022.095"	510
"GCA_003031285.1_ASM303128v1"	10	2	0	0	"MRSA"	13	986	548	"-287.583.941"	855	0	0	0	0	99.795	50	"109.997.529"	74.885	710	287	"-920.022.095"	510
"GCA_003031425.1_ASM303142v1"	10	1	0	0	"MRSA"	13	986	549	"762.334.917"	841	0	0	0	0	99.795	49.684	"85.379.545"	75.187	710	287	"-1.348.886.843"	510
"GCA_003031485.1_ASM303148v1"	10	0	1	0	"MRSA"	13	983	548	"1.644.088.084"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_003073395.1_ASM307339v1"	10	0	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_003073415.1_ASM307341v1"	10	0	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_003073435.1_ASM307343v1"	10	0	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_003073635.1_ASM307363v1"	12	1	1	0	"MRSA"	13	986	548	"871.419.274"	854	0	0	0	0	99.652	49.684	"1.800.921.482"	75.037	710	287	"1.443.273.177"	510
"GCA_003073655.1_ASM307365v1"	15	1	1	0	"MRSA"	13	983	548	"1.321.549.194"	858	0	0	0	0	99.795	49.842	"61.526.331"	74.888	710	287	"1.080.962.442"	510
"GCA_003073715.1_ASM307371v1"	14	0	1	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_003073755.1_ASM307375v1"	10	1	1	0	"MRSA"	13	999	548	"-1.998.328.753"	943	0	0	0	0	99.652	49.684	"-893.443.860"	75.229	710	287	"-1.261.067.658"	516
"GCA_003073775.1_ASM307377v1"	11	1	1	0	"MRSA"	13	983	548	"485.084.869"	855	0	0	0	0	99.795	49.842	"-711.398.164"	74.885	710	287	"-920.022.095"	510
"GCA_003111725.1_ASM311172v1"	14	1	1	0	"MRSA"	13	986	548	"-673.918.346"	855	0	0	0	0	99.795	50	"367.935.803"	74.885	710	287	"-920.022.095"	510
"GCA_003111745.1_ASM311174v1"	19	1	1	0	"MRSA"	13	986	548	"798"	855	0	0	0	0	99.795	49.842	"-2.134.069.721"	75.187	710	287	"-1.306.356.500"	510
"GCA_003184985.1_ASM318498v1"	8	0	0	0	"MSSA"	13	986	548	"2.030.422.489"	855	0	0	0	0	99.795	49.684	"-1.670.358.095"	74.885	710	287	"-920.022.095"	510
"GCA_003185005.1_ASM318500v1"	8	0	0	0	"MSSA"	13	986	548	"2.030.422.489"	855	0	0	0	0	99.795	49.684	"-1.670.358.095"	74.885	710	287	"-920.022.095"	510
"GCA_003186105.1_ASM318610v1"	9	2	0	0	"MRSA"	13	985	548	"-1.832.921.561"	855	0	0	0	0	99.795	50	"-1.429.610.023"	74.848	710	287	"670.604.367"	510
"GCA_003186125.1_ASM318612v1"	9	1	0	0	"MRSA"	13	985	548	"-673.918.346"	855	0	0	0	0	99.795	49.842	"-1.474.898.865"	75.037	710	287	"-920.022.095"	510
"GCA_003193665.1_ASM319366v1"	12	1	1	0	"MRSA"	13	986	546	"-673.918.346"	855	0	0	0	0	99.795	49.842	"492.893.893"	75.037	710	287	"-920.022.095"	510
"GCA_003193685.1_ASM319368v1"	10	0	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_003193705.1_ASM319370v1"	17	0	1	0	"MRSA"	13	983	548	"1.644.088.084"	855	0	0	0	0	99.795	49.842	"-1.349.940.775"	74.885	710	287	"-920.022.095"	510
"GCA_003193725.1_ASM319372v1"	15	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_003193745.1_ASM319374v1"	14	1	1	0	"MRSA"	13	986	549	"916.708.116"	855	0	0	0	0	99.795	49.525	"1.896.083.220"	75.037	710	287	"-1.692.690.905"	510
"GCA_003193765.1_ASM319376v1"	10	1	1	0	"MRSA"	13	986	548	"871.419.274"	855	0	0	0	0	99.652	49.684	"-121.582.434"	75.037	710	287	"1.443.273.177"	510
"GCA_003193785.1_ASM319378v1"	11	1	1	0	"MRSA"	13	986	546	"-673.918.346"	855	0	0	0	0	99.795	49.842	"492.893.893"	75.037	710	287	"-920.022.095"	510
"GCA_003193885.1_ASM319388v1"	15	1	1	0	"MRSA"	13	983	548	"1.707.883.599"	858	0	0	0	0	99.795	49.842	"61.526.331"	74.888	710	287	"1.080.962.442"	510
"GCA_003193965.1_ASM319396v1"	15	1	1	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_003194005.1_ASM319400v1"	15	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	853	0	0	0	0	99.795	49.842	"1.342.939.924"	74.885	710	287	"-920.022.095"	510
"GCA_003194025.1_ASM319402v1"	15	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	853	0	0	0	0	99.795	49.842	"76.684"	74.885	710	287	"-920.022.095"	510
"GCA_003194405.1_ASM319440v1"	10	0	1	0	"MRSA"	13	983	548	"-1.878.210.402"	855	0	0	0	0	99.795	49.842	"372.519.857"	74.885	710	287	"-920.022.095"	510
"GCA_003203595.1_ASM320359v1"	14	1	1	0	"MRSA"	13	986	548	"797"	855	0	0	0	0	99.795	50	"-1.490.943.055"	74.732	710	287	"-920.022.095"	510
"GCA_003203615.1_ASM320361v1"	15	1	1	0	"MRSA"	13	983	548	"935.214.789"	858	0	0	0	0	99.795	49.842	"-1.992.811.756"	74.888	710	287	"1.080.962.442"	510
"GCA_003203635.1_ASM320363v1"	16	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	853	0	0	0	0	99.795	49.842	"-385.250.777"	74.732	710	287	"-920.022.095"	510
"GCA_003203655.1_ASM320365v1"	10	1	0	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"372.519.857"	74.885	710	287	"-920.022.095"	510
"GCA_003203675.1_ASM320367v1"	15	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"1.599.732.185"	74.885	710	287	"-920.022.095"	510
"GCA_003264775.1_ASM326477v1"	17	1	1	0	"MRSA"	13	986	548	"-1.537.164.839"	855	0	0	0	0	99.795	49.684	"-1.206.646.469"	75.187	710	287	"-1.692.690.905"	510
"GCA_003264815.1_ASM326481v1"	19	1	1	0	"MRSA"	13	986	548	"1.689.376.926"	855	0	0	0	0	99.795	49.684	"-2.026.301.834"	75.187	710	287	"-1.692.690.905"	510
"GCA_003288395.1_ASM328839v1"	14	1	1	0	"MRSA"	13	984	548	"485.084.869"	855	0	0	0	0	99.795	49.842	"-1.657.751.946"	74.771	710	287	"1.443.273.177"	510
"GCA_003330905.1_ASM333090v1"	15	1	1	0	"MRSA"	13	983	548	"-1.878.210.402"	853	0	0	0	0	99.795	49.842	"-385.250.777"	74.732	710	287	"-920.022.095"	510
"GCA_003342735.1_ASM334273v1"	12	1	1	0	"MRSA"	13	986	546	"-287.583.941"	855	0	0	0	0	99.795	49.842	"-909.149.420"	75.037	710	287	"-920.022.095"	510
"GCA_003342775.1_ASM334277v1"	12	2	1	0	"MRSA"	13	986	546	"797"	855	0	0	0	0	99.795	49.842	"-909.149.420"	75.037	710	287	"-920.022.095"	510
"GCA_003347055.1_ASM334705v1"	10	1	0	0	"MRSA"	13	986	546	"-1.832.921.561"	855	0	0	0	0	99.795	49.842	"492.893.893"	75.037	710	287	"-920.022.095"	510
"GCA_003351925.1_ASM335192v1"	14	0	1	0	"MRSA"	13	983	548	"1.257.753.679"	855	0	0	0	0	99.795	49.842	"-1.349.940.775"	74.885	710	287	"-920.022.095"	510
"GCA_003354545.1_ASM335454v1"	10	1	0	0	"MRSA"	13	984	548	"1.257.753.679"	840	0	0	0	0	99.795	49.842	"456.773.159"	75.037	710	287	"-533.687.690"	510
"GCA_003354565.1_ASM335456v1"	17	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"-1.156.773.573"	74.885	710	287	"-920.022.095"	510
"GCA_003354585.1_ASM335458v1"	17	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"-1.156.773.573"	74.885	710	287	"-920.022.095"	510
"GCA_003354605.1_ASM335460v1"	9	0	0	0	"MSSA"	13	984	548	"530.373.711"	853	0	0	0	0	99.795	49.842	"1.921.295.517"	75.037	710	287	"-920.022.095"	510
"GCA_003354625.1_ASM335462v1"	10	1	0	0	"MRSA"	13	986	549	"1.303.042.521"	855	0	0	0	0	99.795	50.397	"-1.711.614.582"	75.187	710	287	"-533.687.690"	510
"GCA_003354645.1_ASM335464v1"	9	0	0	0	"MSSA"	13	984	548	"530.373.711"	853	0	0	0	0	99.795	49.842	"1.921.295.517"	75.037	710	287	"-920.022.095"	510
"GCA_003354665.1_ASM335466v1"	16	0	1	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_003354705.1_ASM335470v1"	17	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"-1.156.773.573"	74.885	710	287	"-920.022.095"	510
"GCA_003354725.1_ASM335472v1"	10	1	0	0	"MRSA"	13	986	549	"1.303.042.521"	855	0	0	0	0	99.795	50.397	"-1.711.614.582"	75.187	710	287	"-533.687.690"	510
"GCA_003354745.1_ASM335474v1"	10	1	0	0	"MRSA"	13	986	549	"1.303.042.521"	855	0	0	0	0	99.795	50.397	"-1.711.614.582"	75.187	710	287	"-533.687.690"	510
"GCA_003354765.1_ASM335476v1"	17	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"-1.156.773.573"	74.885	710	287	"-920.022.095"	510
"GCA_003354805.1_ASM335480v1"	9	0	0	0	"MSSA"	13	986	548	"-1.060.252.751"	855	0	0	0	0	99.795	50	"-403.586.993"	74.732	710	287	"-920.022.095"	510
"GCA_003354865.1_ASM335486v1"	10	1	0	0	"MRSA"	13	986	548	"-287.583.941"	852	0	0	0	0	99.795	49.525	"76.74"	75.037	710	287	"-920.022.095"	510
"GCA_003354885.1_ASM335488v1"	9	0	0	0	"MSSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_003354905.1_ASM335490v1"	10	1	0	0	"MRSA"	13	984	548	"1.257.753.679"	840	0	0	0	0	99.795	49.842	"456.773.159"	75.037	710	287	"-533.687.690"	510
"GCA_003354925.1_ASM335492v1"	10	1	0	0	"MRSA"	13	986	548	"-287.583.941"	852	0	0	0	0	99.795	49.525	"76.74"	75.037	710	287	"-920.022.095"	510
"GCA_003354945.1_ASM335494v1"	17	1	1	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_003354965.1_ASM335496v1"	17	1	1	0	"MRSA"	13	986	548	"-1.446.587.156"	855	0	0	0	0	99.795	50	"1.324.603.707"	74.885	710	287	"-920.022.095"	510
"GCA_003354985.1_ASM335498v1"	17	1	1	0	"MRSA"	13	983	548	"2.030.422.489"	855	0	0	0	0	99.795	49.842	"-1.156.773.573"	74.885	710	287	"-920.022.095"	510
"GCA_003394105.1_ASM339410v1"	16	1	1	0	"MRSA"	13	986	548	"1.351.089.861"	841	0	0	0	0	99.795	49.684	"1.388.823.079"	75.187	710	287	"1.376.719.163"	510
"GCA_003425545.1_ASM342554v1"	12	1	0	0	"MRSA"	13	986	548	"-1.832.921.561"	855	0	0	0	0	99.795	50	"-403.586.993"	74.732	710	287	"-920.022.095"	510
"GCA_003425835.1_ASM342583v1"	10	1	0	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.795	50	"-1.746.589.302"	74.885	710	287	"-920.022.095"	510
"GCA_003425885.1_ASM342588v1"	10	1	0	0	"MRSA"	13	986	548	"485.084.869"	855	0	0	0	0	99.795	50	"-1.746.589.302"	74.885	710	287	"-920.022.095"	510
